,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
0,"epsp      0.503883
sec         apic_0
loc            0.5
weight      0.0005
dtype: object",0.5038828474469731,apic_0,0.0005,./grid_batch,grid_search_00000
1,"epsp      0.477391
sec         apic_1
loc            0.5
weight      0.0005
dtype: object",0.47739052877388105,apic_1,0.0005,./grid_batch,grid_search_00001
2,"epsp      0.360632
sec        apic_10
loc            0.5
weight      0.0005
dtype: object",0.360631968484014,apic_10,0.0005,./grid_batch,grid_search_00002
3,"epsp      0.045064
sec       apic_100
loc            0.5
weight      0.0005
dtype: object",0.045063679462359,apic_100,0.0005,./grid_batch,grid_search_00003
4,"epsp       0.03657
sec       apic_101
loc            0.5
weight      0.0005
dtype: object",0.036570184157412006,apic_101,0.0005,./grid_batch,grid_search_00004
5,"epsp       0.03657
sec       apic_102
loc            0.5
weight      0.0005
dtype: object",0.036570172591069004,apic_102,0.0005,./grid_batch,grid_search_00005
6,"epsp      0.059851
sec       apic_103
loc            0.5
weight      0.0005
dtype: object",0.05985071990819701,apic_103,0.0005,./grid_batch,grid_search_00006
7,"epsp      0.063393
sec       apic_104
loc            0.5
weight      0.0005
dtype: object",0.06339346317091,apic_104,0.0005,./grid_batch,grid_search_00007
8,"epsp       0.06186
sec       apic_105
loc            0.5
weight      0.0005
dtype: object",0.061859593761866005,apic_105,0.0005,./grid_batch,grid_search_00008
9,"epsp      0.056438
sec       apic_106
loc            0.5
weight      0.0005
dtype: object",0.056437987106718004,apic_106,0.0005,./grid_batch,grid_search_00009
10,"epsp      0.041252
sec       apic_107
loc            0.5
weight      0.0005
dtype: object",0.041251609246245005,apic_107,0.0005,./grid_batch,grid_search_00010
11,"epsp       0.02619
sec       apic_108
loc            0.5
weight      0.0005
dtype: object",0.026190157275834004,apic_108,0.0005,./grid_batch,grid_search_00011
12,"epsp      0.023153
sec       apic_109
loc            0.5
weight      0.0005
dtype: object",0.023153481953940003,apic_109,0.0005,./grid_batch,grid_search_00012
13,"epsp      0.360928
sec        apic_11
loc            0.5
weight      0.0005
dtype: object",0.36092781180404604,apic_11,0.0005,./grid_batch,grid_search_00013
14,"epsp      0.023153
sec       apic_110
loc            0.5
weight      0.0005
dtype: object",0.023153493647043003,apic_110,0.0005,./grid_batch,grid_search_00014
15,"epsp       0.02635
sec       apic_111
loc            0.5
weight      0.0005
dtype: object",0.026349630427063002,apic_111,0.0005,./grid_batch,grid_search_00015
16,"epsp      0.060239
sec       apic_112
loc            0.5
weight      0.0005
dtype: object",0.060238751019369007,apic_112,0.0005,./grid_batch,grid_search_00016
17,"epsp      0.378026
sec       apic_113
loc            0.5
weight      0.0005
dtype: object",0.378025676996429,apic_113,0.0005,./grid_batch,grid_search_00017
18,"epsp      0.475017
sec       apic_114
loc            0.5
weight      0.0005
dtype: object",0.475016564943871,apic_114,0.0005,./grid_batch,grid_search_00018
19,"epsp      0.461173
sec       apic_115
loc            0.5
weight      0.0005
dtype: object",0.461173042842872,apic_115,0.0005,./grid_batch,grid_search_00019
20,"epsp      0.458716
sec       apic_116
loc            0.5
weight      0.0005
dtype: object",0.45871567728150303,apic_116,0.0005,./grid_batch,grid_search_00020
21,"epsp      0.452606
sec       apic_117
loc            0.5
weight      0.0005
dtype: object",0.452605725140699,apic_117,0.0005,./grid_batch,grid_search_00021
22,"epsp      0.411268
sec       apic_118
loc            0.5
weight      0.0005
dtype: object",0.411268194339996,apic_118,0.0005,./grid_batch,grid_search_00022
23,"epsp      0.406343
sec       apic_119
loc            0.5
weight      0.0005
dtype: object",0.40634305583857605,apic_119,0.0005,./grid_batch,grid_search_00023
24,"epsp      0.392984
sec        apic_12
loc            0.5
weight      0.0005
dtype: object",0.39298404348875204,apic_12,0.0005,./grid_batch,grid_search_00024
25,"epsp      0.425496
sec       apic_120
loc            0.5
weight      0.0005
dtype: object",0.425495617365484,apic_120,0.0005,./grid_batch,grid_search_00025
26,"epsp      0.431546
sec       apic_121
loc            0.5
weight      0.0005
dtype: object",0.43154634573114903,apic_121,0.0005,./grid_batch,grid_search_00026
27,"epsp      0.447399
sec       apic_122
loc            0.5
weight      0.0005
dtype: object",0.44739925652218904,apic_122,0.0005,./grid_batch,grid_search_00027
28,"epsp      0.368432
sec        apic_13
loc            0.5
weight      0.0005
dtype: object",0.36843202026604105,apic_13,0.0005,./grid_batch,grid_search_00028
29,"epsp      0.377848
sec        apic_14
loc            0.5
weight      0.0005
dtype: object",0.37784829355611205,apic_14,0.0005,./grid_batch,grid_search_00029
30,"epsp      0.357547
sec        apic_15
loc            0.5
weight      0.0005
dtype: object",0.35754704264172604,apic_15,0.0005,./grid_batch,grid_search_00030
31,"epsp      0.368704
sec        apic_16
loc            0.5
weight      0.0005
dtype: object",0.368704385526939,apic_16,0.0005,./grid_batch,grid_search_00031
32,"epsp      0.408604
sec        apic_17
loc            0.5
weight      0.0005
dtype: object",0.408603612374321,apic_17,0.0005,./grid_batch,grid_search_00032
33,"epsp      0.371265
sec        apic_18
loc            0.5
weight      0.0005
dtype: object",0.371265198163271,apic_18,0.0005,./grid_batch,grid_search_00033
34,"epsp      0.34729
sec       apic_19
loc           0.5
weight     0.0005
dtype: object",0.34729006323536205,apic_19,0.0005,./grid_batch,grid_search_00034
35,"epsp      0.419036
sec         apic_2
loc            0.5
weight      0.0005
dtype: object",0.419036437532653,apic_2,0.0005,./grid_batch,grid_search_00035
36,"epsp      0.343879
sec        apic_20
loc            0.5
weight      0.0005
dtype: object",0.343878610037378,apic_20,0.0005,./grid_batch,grid_search_00036
37,"epsp      0.33483
sec       apic_21
loc           0.5
weight     0.0005
dtype: object",0.334830136267086,apic_21,0.0005,./grid_batch,grid_search_00037
38,"epsp      0.299384
sec        apic_22
loc            0.5
weight      0.0005
dtype: object",0.299383516998318,apic_22,0.0005,./grid_batch,grid_search_00038
39,"epsp      0.303902
sec        apic_23
loc            0.5
weight      0.0005
dtype: object",0.303902407204972,apic_23,0.0005,./grid_batch,grid_search_00039
40,"epsp      0.340157
sec        apic_24
loc            0.5
weight      0.0005
dtype: object",0.340157340772123,apic_24,0.0005,./grid_batch,grid_search_00040
41,"epsp      0.318838
sec        apic_25
loc            0.5
weight      0.0005
dtype: object",0.31883819747567005,apic_25,0.0005,./grid_batch,grid_search_00041
42,"epsp      0.314966
sec        apic_26
loc            0.5
weight      0.0005
dtype: object",0.314966079795084,apic_26,0.0005,./grid_batch,grid_search_00042
43,"epsp      0.33967
sec       apic_27
loc           0.5
weight     0.0005
dtype: object",0.33967015728279604,apic_27,0.0005,./grid_batch,grid_search_00043
44,"epsp      0.318586
sec        apic_28
loc            0.5
weight      0.0005
dtype: object",0.318585774506345,apic_28,0.0005,./grid_batch,grid_search_00044
45,"epsp      0.318812
sec        apic_29
loc            0.5
weight      0.0005
dtype: object",0.31881226264727003,apic_29,0.0005,./grid_batch,grid_search_00045
46,"epsp      0.45232
sec        apic_3
loc           0.5
weight     0.0005
dtype: object",0.452319717887505,apic_3,0.0005,./grid_batch,grid_search_00046
47,"epsp      0.337811
sec        apic_30
loc            0.5
weight      0.0005
dtype: object",0.33781083171641,apic_30,0.0005,./grid_batch,grid_search_00047
48,"epsp       0.3199
sec       apic_31
loc           0.5
weight     0.0005
dtype: object",0.31989952439484104,apic_31,0.0005,./grid_batch,grid_search_00048
49,"epsp      0.300889
sec        apic_32
loc            0.5
weight      0.0005
dtype: object",0.30088861851344,apic_32,0.0005,./grid_batch,grid_search_00049
50,"epsp      0.295308
sec        apic_33
loc            0.5
weight      0.0005
dtype: object",0.29530831949546105,apic_33,0.0005,./grid_batch,grid_search_00050
51,"epsp      0.311546
sec        apic_34
loc            0.5
weight      0.0005
dtype: object",0.311545923953474,apic_34,0.0005,./grid_batch,grid_search_00051
52,"epsp      0.279197
sec        apic_35
loc            0.5
weight      0.0005
dtype: object",0.279196986432722,apic_35,0.0005,./grid_batch,grid_search_00052
53,"epsp      0.28915
sec       apic_36
loc           0.5
weight     0.0005
dtype: object",0.289149583968878,apic_36,0.0005,./grid_batch,grid_search_00053
54,"epsp      0.25448
sec       apic_37
loc           0.5
weight     0.0005
dtype: object",0.254479744905211,apic_37,0.0005,./grid_batch,grid_search_00054
55,"epsp      0.275186
sec        apic_38
loc            0.5
weight      0.0005
dtype: object",0.275186130164755,apic_38,0.0005,./grid_batch,grid_search_00055
56,"epsp      0.249011
sec        apic_39
loc            0.5
weight      0.0005
dtype: object",0.24901071030913602,apic_39,0.0005,./grid_batch,grid_search_00056
57,"epsp      0.388231
sec         apic_4
loc            0.5
weight      0.0005
dtype: object",0.388230570443013,apic_4,0.0005,./grid_batch,grid_search_00057
58,"epsp      0.270063
sec        apic_40
loc            0.5
weight      0.0005
dtype: object",0.270063060029926,apic_40,0.0005,./grid_batch,grid_search_00058
59,"epsp      0.264736
sec        apic_41
loc            0.5
weight      0.0005
dtype: object",0.264736411584976,apic_41,0.0005,./grid_batch,grid_search_00059
60,"epsp      0.258662
sec        apic_42
loc            0.5
weight      0.0005
dtype: object",0.258662351914324,apic_42,0.0005,./grid_batch,grid_search_00060
61,"epsp      0.224735
sec        apic_43
loc            0.5
weight      0.0005
dtype: object",0.22473501153851302,apic_43,0.0005,./grid_batch,grid_search_00061
62,"epsp      0.196385
sec        apic_44
loc            0.5
weight      0.0005
dtype: object",0.19638468444124102,apic_44,0.0005,./grid_batch,grid_search_00062
63,"epsp      0.196385
sec        apic_45
loc            0.5
weight      0.0005
dtype: object",0.19638466211586,apic_45,0.0005,./grid_batch,grid_search_00063
64,"epsp      0.211202
sec        apic_46
loc            0.5
weight      0.0005
dtype: object",0.21120210503507,apic_46,0.0005,./grid_batch,grid_search_00064
65,"epsp      0.235026
sec        apic_47
loc            0.5
weight      0.0005
dtype: object",0.23502636178670802,apic_47,0.0005,./grid_batch,grid_search_00065
66,"epsp      0.174076
sec        apic_48
loc            0.5
weight      0.0005
dtype: object",0.174076104461093,apic_48,0.0005,./grid_batch,grid_search_00066
67,"epsp      0.123781
sec        apic_49
loc            0.5
weight      0.0005
dtype: object",0.12378098963816302,apic_49,0.0005,./grid_batch,grid_search_00067
68,"epsp      0.431782
sec         apic_5
loc            0.5
weight      0.0005
dtype: object",0.431782063853049,apic_5,0.0005,./grid_batch,grid_search_00068
69,"epsp      0.123781
sec        apic_50
loc            0.5
weight      0.0005
dtype: object",0.12378104062742001,apic_50,0.0005,./grid_batch,grid_search_00069
70,"epsp      0.145553
sec        apic_51
loc            0.5
weight      0.0005
dtype: object",0.145553172747028,apic_51,0.0005,./grid_batch,grid_search_00070
71,"epsp      0.262629
sec        apic_52
loc            0.5
weight      0.0005
dtype: object",0.262628758076274,apic_52,0.0005,./grid_batch,grid_search_00071
72,"epsp      0.24564
sec       apic_53
loc           0.5
weight     0.0005
dtype: object",0.24564006259305401,apic_53,0.0005,./grid_batch,grid_search_00072
73,"epsp      0.24862
sec       apic_54
loc           0.5
weight     0.0005
dtype: object",0.24862014431219803,apic_54,0.0005,./grid_batch,grid_search_00073
74,"epsp      0.23284
sec       apic_55
loc           0.5
weight     0.0005
dtype: object",0.23284027048930503,apic_55,0.0005,./grid_batch,grid_search_00074
75,"epsp      0.222703
sec        apic_56
loc            0.5
weight      0.0005
dtype: object",0.22270277441676,apic_56,0.0005,./grid_batch,grid_search_00075
76,"epsp      0.195975
sec        apic_57
loc            0.5
weight      0.0005
dtype: object",0.195975379778474,apic_57,0.0005,./grid_batch,grid_search_00076
77,"epsp      0.197888
sec        apic_58
loc            0.5
weight      0.0005
dtype: object",0.19788803743945402,apic_58,0.0005,./grid_batch,grid_search_00077
78,"epsp      0.221326
sec        apic_59
loc            0.5
weight      0.0005
dtype: object",0.22132571859209801,apic_59,0.0005,./grid_batch,grid_search_00078
79,"epsp      0.416931
sec         apic_6
loc            0.5
weight      0.0005
dtype: object",0.41693099383310506,apic_6,0.0005,./grid_batch,grid_search_00079
80,"epsp      0.20357
sec       apic_60
loc           0.5
weight     0.0005
dtype: object",0.20357011110485201,apic_60,0.0005,./grid_batch,grid_search_00080
81,"epsp      0.209926
sec        apic_61
loc            0.5
weight      0.0005
dtype: object",0.20992607943176703,apic_61,0.0005,./grid_batch,grid_search_00081
82,"epsp      0.199685
sec        apic_62
loc            0.5
weight      0.0005
dtype: object",0.199685303065109,apic_62,0.0005,./grid_batch,grid_search_00082
83,"epsp      0.199685
sec        apic_63
loc            0.5
weight      0.0005
dtype: object",0.199685301915238,apic_63,0.0005,./grid_batch,grid_search_00083
84,"epsp      0.23205
sec       apic_64
loc           0.5
weight     0.0005
dtype: object",0.232050132373558,apic_64,0.0005,./grid_batch,grid_search_00084
85,"epsp      0.20687
sec       apic_65
loc           0.5
weight     0.0005
dtype: object",0.206869595101139,apic_65,0.0005,./grid_batch,grid_search_00085
86,"epsp      0.155991
sec        apic_66
loc            0.5
weight      0.0005
dtype: object",0.155990834545974,apic_66,0.0005,./grid_batch,grid_search_00086
87,"epsp      0.09548
sec       apic_67
loc           0.5
weight     0.0005
dtype: object",0.095479576553799,apic_67,0.0005,./grid_batch,grid_search_00087
88,"epsp      0.064768
sec        apic_68
loc            0.5
weight      0.0005
dtype: object",0.064767560396759,apic_68,0.0005,./grid_batch,grid_search_00088
89,"epsp      0.089183
sec        apic_69
loc            0.5
weight      0.0005
dtype: object",0.089183202723091,apic_69,0.0005,./grid_batch,grid_search_00089
90,"epsp      0.400428
sec         apic_7
loc            0.5
weight      0.0005
dtype: object",0.40042777903590804,apic_7,0.0005,./grid_batch,grid_search_00090
91,"epsp      0.081839
sec        apic_70
loc            0.5
weight      0.0005
dtype: object",0.081839115096556,apic_70,0.0005,./grid_batch,grid_search_00091
92,"epsp      0.065226
sec        apic_71
loc            0.5
weight      0.0005
dtype: object",0.06522631399727101,apic_71,0.0005,./grid_batch,grid_search_00092
93,"epsp      0.056552
sec        apic_72
loc            0.5
weight      0.0005
dtype: object",0.056552445581061005,apic_72,0.0005,./grid_batch,grid_search_00093
94,"epsp      0.047001
sec        apic_73
loc            0.5
weight      0.0005
dtype: object",0.047001236544815,apic_73,0.0005,./grid_batch,grid_search_00094
95,"epsp      0.050193
sec        apic_74
loc            0.5
weight      0.0005
dtype: object",0.050192602843637,apic_74,0.0005,./grid_batch,grid_search_00095
96,"epsp      0.053432
sec        apic_75
loc            0.5
weight      0.0005
dtype: object",0.053432269517173,apic_75,0.0005,./grid_batch,grid_search_00096
97,"epsp      0.054365
sec        apic_76
loc            0.5
weight      0.0005
dtype: object",0.054365034915633006,apic_76,0.0005,./grid_batch,grid_search_00097
98,"epsp      0.083486
sec        apic_77
loc            0.5
weight      0.0005
dtype: object",0.08348602960366201,apic_77,0.0005,./grid_batch,grid_search_00098
99,"epsp      0.061268
sec        apic_78
loc            0.5
weight      0.0005
dtype: object",0.061267513530566,apic_78,0.0005,./grid_batch,grid_search_00099
100,"epsp      0.03144
sec       apic_79
loc           0.5
weight     0.0005
dtype: object",0.031440486833432,apic_79,0.0005,./grid_batch,grid_search_00100
101,"epsp      0.386427
sec         apic_8
loc            0.5
weight      0.0005
dtype: object",0.386426790108544,apic_8,0.0005,./grid_batch,grid_search_00101
102,"epsp      0.042959
sec        apic_80
loc            0.5
weight      0.0005
dtype: object",0.042959084654825,apic_80,0.0005,./grid_batch,grid_search_00102
103,"epsp      0.034747
sec        apic_81
loc            0.5
weight      0.0005
dtype: object",0.034747484329543006,apic_81,0.0005,./grid_batch,grid_search_00103
104,"epsp      0.029588
sec        apic_82
loc            0.5
weight      0.0005
dtype: object",0.029588082831608003,apic_82,0.0005,./grid_batch,grid_search_00104
105,"epsp      0.067298
sec        apic_83
loc            0.5
weight      0.0005
dtype: object",0.06729786695072401,apic_83,0.0005,./grid_batch,grid_search_00105
106,"epsp      0.049116
sec        apic_84
loc            0.5
weight      0.0005
dtype: object",0.04911615690042401,apic_84,0.0005,./grid_batch,grid_search_00106
107,"epsp      0.043955
sec        apic_85
loc            0.5
weight      0.0005
dtype: object",0.043954716886901,apic_85,0.0005,./grid_batch,grid_search_00107
108,"epsp      0.032213
sec        apic_86
loc            0.5
weight      0.0005
dtype: object",0.032213370784546,apic_86,0.0005,./grid_batch,grid_search_00108
109,"epsp      0.028659
sec        apic_87
loc            0.5
weight      0.0005
dtype: object",0.028659216982191003,apic_87,0.0005,./grid_batch,grid_search_00109
110,"epsp      0.024017
sec        apic_88
loc            0.5
weight      0.0005
dtype: object",0.024017426709718,apic_88,0.0005,./grid_batch,grid_search_00110
111,"epsp      0.023565
sec        apic_89
loc            0.5
weight      0.0005
dtype: object",0.023564747936063002,apic_89,0.0005,./grid_batch,grid_search_00111
112,"epsp      0.351923
sec         apic_9
loc            0.5
weight      0.0005
dtype: object",0.35192345404642805,apic_9,0.0005,./grid_batch,grid_search_00112
113,"epsp      0.023679
sec        apic_90
loc            0.5
weight      0.0005
dtype: object",0.023679080339988,apic_90,0.0005,./grid_batch,grid_search_00113
114,"epsp      0.023667
sec        apic_91
loc            0.5
weight      0.0005
dtype: object",0.023666652433718002,apic_91,0.0005,./grid_batch,grid_search_00114
115,"epsp      0.031913
sec        apic_92
loc            0.5
weight      0.0005
dtype: object",0.031912901053360004,apic_92,0.0005,./grid_batch,grid_search_00115
116,"epsp      0.023817
sec        apic_93
loc            0.5
weight      0.0005
dtype: object",0.023817150608877003,apic_93,0.0005,./grid_batch,grid_search_00116
117,"epsp      0.023366
sec        apic_94
loc            0.5
weight      0.0005
dtype: object",0.023366139896182,apic_94,0.0005,./grid_batch,grid_search_00117
118,"epsp      0.037544
sec        apic_95
loc            0.5
weight      0.0005
dtype: object",0.037544185481579,apic_95,0.0005,./grid_batch,grid_search_00118
119,"epsp      0.032467
sec        apic_96
loc            0.5
weight      0.0005
dtype: object",0.032467178956565,apic_96,0.0005,./grid_batch,grid_search_00119
120,"epsp      0.032697
sec        apic_97
loc            0.5
weight      0.0005
dtype: object",0.032696635085642,apic_97,0.0005,./grid_batch,grid_search_00120
121,"epsp      0.078444
sec        apic_98
loc            0.5
weight      0.0005
dtype: object",0.078444357464633,apic_98,0.0005,./grid_batch,grid_search_00121
122,"epsp      0.062093
sec        apic_99
loc            0.5
weight      0.0005
dtype: object",0.06209328801277501,apic_99,0.0005,./grid_batch,grid_search_00122
123,"epsp      0.488717
sec         axon_0
loc            0.5
weight      0.0005
dtype: object",0.488716735291689,axon_0,0.0005,./grid_batch,grid_search_00123
124,"epsp      0.471727
sec         axon_1
loc            0.5
weight      0.0005
dtype: object",0.47172724499344504,axon_1,0.0005,./grid_batch,grid_search_00124
125,"epsp      0.494905
sec         dend_0
loc            0.5
weight      0.0005
dtype: object",0.49490512870005404,dend_0,0.0005,./grid_batch,grid_search_00125
126,"epsp      0.470774
sec         dend_1
loc            0.5
weight      0.0005
dtype: object",0.47077360808067603,dend_1,0.0005,./grid_batch,grid_search_00126
127,"epsp      0.507754
sec        dend_10
loc            0.5
weight      0.0005
dtype: object",0.507753916586665,dend_10,0.0005,./grid_batch,grid_search_00127
128,"epsp      0.484698
sec       dend_100
loc            0.5
weight      0.0005
dtype: object",0.48469760200497003,dend_100,0.0005,./grid_batch,grid_search_00128
129,"epsp      0.463828
sec       dend_101
loc            0.5
weight      0.0005
dtype: object",0.46382754274097204,dend_101,0.0005,./grid_batch,grid_search_00129
130,"epsp      0.433591
sec       dend_102
loc            0.5
weight      0.0005
dtype: object",0.43359129542554303,dend_102,0.0005,./grid_batch,grid_search_00130
131,"epsp      0.453998
sec       dend_103
loc            0.5
weight      0.0005
dtype: object",0.453997684225583,dend_103,0.0005,./grid_batch,grid_search_00131
132,"epsp      0.478324
sec       dend_104
loc            0.5
weight      0.0005
dtype: object",0.478323898136764,dend_104,0.0005,./grid_batch,grid_search_00132
133,"epsp       0.40053
sec       dend_105
loc            0.5
weight      0.0005
dtype: object",0.400529891418727,dend_105,0.0005,./grid_batch,grid_search_00133
134,"epsp      0.394483
sec       dend_106
loc            0.5
weight      0.0005
dtype: object",0.39448316819539203,dend_106,0.0005,./grid_batch,grid_search_00134
135,"epsp      0.376943
sec       dend_107
loc            0.5
weight      0.0005
dtype: object",0.376942829292076,dend_107,0.0005,./grid_batch,grid_search_00135
136,"epsp      0.475743
sec       dend_108
loc            0.5
weight      0.0005
dtype: object",0.47574291418503306,dend_108,0.0005,./grid_batch,grid_search_00136
137,"epsp      0.387908
sec       dend_109
loc            0.5
weight      0.0005
dtype: object",0.38790751215026303,dend_109,0.0005,./grid_batch,grid_search_00137
138,"epsp       0.4721
sec       dend_11
loc           0.5
weight     0.0005
dtype: object",0.47210040726525904,dend_11,0.0005,./grid_batch,grid_search_00138
139,"epsp      0.460781
sec       dend_110
loc            0.5
weight      0.0005
dtype: object",0.46078078466763306,dend_110,0.0005,./grid_batch,grid_search_00139
140,"epsp      0.283914
sec       dend_111
loc            0.5
weight      0.0005
dtype: object",0.283913773848041,dend_111,0.0005,./grid_batch,grid_search_00140
141,"epsp      0.284552
sec       dend_112
loc            0.5
weight      0.0005
dtype: object",0.28455214873474605,dend_112,0.0005,./grid_batch,grid_search_00141
142,"epsp      0.501022
sec        dend_12
loc            0.5
weight      0.0005
dtype: object",0.501021690919358,dend_12,0.0005,./grid_batch,grid_search_00142
143,"epsp      0.495268
sec        dend_13
loc            0.5
weight      0.0005
dtype: object",0.49526827375491606,dend_13,0.0005,./grid_batch,grid_search_00143
144,"epsp      0.44552
sec       dend_14
loc           0.5
weight     0.0005
dtype: object",0.44552016637044206,dend_14,0.0005,./grid_batch,grid_search_00144
145,"epsp      0.473775
sec        dend_15
loc            0.5
weight      0.0005
dtype: object",0.47377531021939406,dend_15,0.0005,./grid_batch,grid_search_00145
146,"epsp      0.467118
sec        dend_16
loc            0.5
weight      0.0005
dtype: object",0.46711759895858,dend_16,0.0005,./grid_batch,grid_search_00146
147,"epsp      0.50802
sec       dend_17
loc           0.5
weight     0.0005
dtype: object",0.508020162624774,dend_17,0.0005,./grid_batch,grid_search_00147
148,"epsp      0.484466
sec        dend_18
loc            0.5
weight      0.0005
dtype: object",0.484465633539841,dend_18,0.0005,./grid_batch,grid_search_00148
149,"epsp      0.468246
sec        dend_19
loc            0.5
weight      0.0005
dtype: object",0.468246187030175,dend_19,0.0005,./grid_batch,grid_search_00149
150,"epsp      0.466948
sec         dend_2
loc            0.5
weight      0.0005
dtype: object",0.46694790242952405,dend_2,0.0005,./grid_batch,grid_search_00150
151,"epsp      0.458326
sec        dend_20
loc            0.5
weight      0.0005
dtype: object",0.45832579791147005,dend_20,0.0005,./grid_batch,grid_search_00151
152,"epsp      0.437665
sec        dend_21
loc            0.5
weight      0.0005
dtype: object",0.43766515669916806,dend_21,0.0005,./grid_batch,grid_search_00152
153,"epsp      0.438418
sec        dend_22
loc            0.5
weight      0.0005
dtype: object",0.43841757702927,dend_22,0.0005,./grid_batch,grid_search_00153
154,"epsp      0.458057
sec        dend_23
loc            0.5
weight      0.0005
dtype: object",0.458056866917104,dend_23,0.0005,./grid_batch,grid_search_00154
155,"epsp      0.438379
sec        dend_24
loc            0.5
weight      0.0005
dtype: object",0.438379029981774,dend_24,0.0005,./grid_batch,grid_search_00155
156,"epsp      0.428503
sec        dend_25
loc            0.5
weight      0.0005
dtype: object",0.42850285908988806,dend_25,0.0005,./grid_batch,grid_search_00156
157,"epsp      0.468007
sec        dend_26
loc            0.5
weight      0.0005
dtype: object",0.46800742048486604,dend_26,0.0005,./grid_batch,grid_search_00157
158,"epsp      0.43682
sec       dend_27
loc           0.5
weight     0.0005
dtype: object",0.43681994541913105,dend_27,0.0005,./grid_batch,grid_search_00158
159,"epsp      0.450186
sec        dend_28
loc            0.5
weight      0.0005
dtype: object",0.45018644284371506,dend_28,0.0005,./grid_batch,grid_search_00159
160,"epsp      0.494996
sec        dend_29
loc            0.5
weight      0.0005
dtype: object",0.49499609384498905,dend_29,0.0005,./grid_batch,grid_search_00160
161,"epsp      0.511608
sec         dend_3
loc            0.5
weight      0.0005
dtype: object",0.5116077346026341,dend_3,0.0005,./grid_batch,grid_search_00161
162,"epsp      0.468384
sec        dend_30
loc            0.5
weight      0.0005
dtype: object",0.46838425051930704,dend_30,0.0005,./grid_batch,grid_search_00162
163,"epsp      0.445937
sec        dend_31
loc            0.5
weight      0.0005
dtype: object",0.445937405017133,dend_31,0.0005,./grid_batch,grid_search_00163
164,"epsp      0.48199
sec       dend_32
loc           0.5
weight     0.0005
dtype: object",0.481989665244327,dend_32,0.0005,./grid_batch,grid_search_00164
165,"epsp      0.449588
sec        dend_33
loc            0.5
weight      0.0005
dtype: object",0.449587760197843,dend_33,0.0005,./grid_batch,grid_search_00165
166,"epsp      0.439115
sec        dend_34
loc            0.5
weight      0.0005
dtype: object",0.43911548627573804,dend_34,0.0005,./grid_batch,grid_search_00166
167,"epsp      0.43593
sec       dend_35
loc           0.5
weight     0.0005
dtype: object",0.435929732081888,dend_35,0.0005,./grid_batch,grid_search_00167
168,"epsp      0.407413
sec        dend_36
loc            0.5
weight      0.0005
dtype: object",0.40741273002211603,dend_36,0.0005,./grid_batch,grid_search_00168
169,"epsp      0.401159
sec        dend_37
loc            0.5
weight      0.0005
dtype: object",0.40115874486345104,dend_37,0.0005,./grid_batch,grid_search_00169
170,"epsp      0.435741
sec        dend_38
loc            0.5
weight      0.0005
dtype: object",0.43574101136353205,dend_38,0.0005,./grid_batch,grid_search_00170
171,"epsp      0.424537
sec        dend_39
loc            0.5
weight      0.0005
dtype: object",0.42453672609707305,dend_39,0.0005,./grid_batch,grid_search_00171
172,"epsp      0.503903
sec         dend_4
loc            0.5
weight      0.0005
dtype: object",0.503902747915105,dend_4,0.0005,./grid_batch,grid_search_00172
173,"epsp      0.416791
sec        dend_40
loc            0.5
weight      0.0005
dtype: object",0.41679079442049205,dend_40,0.0005,./grid_batch,grid_search_00173
174,"epsp      0.384369
sec        dend_41
loc            0.5
weight      0.0005
dtype: object",0.384368780516808,dend_41,0.0005,./grid_batch,grid_search_00174
175,"epsp      0.411914
sec        dend_42
loc            0.5
weight      0.0005
dtype: object",0.41191351701854706,dend_42,0.0005,./grid_batch,grid_search_00175
176,"epsp      0.385582
sec        dend_43
loc            0.5
weight      0.0005
dtype: object",0.385582408807692,dend_43,0.0005,./grid_batch,grid_search_00176
177,"epsp      0.393223
sec        dend_44
loc            0.5
weight      0.0005
dtype: object",0.393222745653844,dend_44,0.0005,./grid_batch,grid_search_00177
178,"epsp      0.395504
sec        dend_45
loc            0.5
weight      0.0005
dtype: object",0.395503843080007,dend_45,0.0005,./grid_batch,grid_search_00178
179,"epsp      0.428089
sec        dend_46
loc            0.5
weight      0.0005
dtype: object",0.42808875222756604,dend_46,0.0005,./grid_batch,grid_search_00179
180,"epsp      0.402632
sec        dend_47
loc            0.5
weight      0.0005
dtype: object",0.40263164543682706,dend_47,0.0005,./grid_batch,grid_search_00180
181,"epsp      0.419629
sec        dend_48
loc            0.5
weight      0.0005
dtype: object",0.419628753465943,dend_48,0.0005,./grid_batch,grid_search_00181
182,"epsp      0.391392
sec        dend_49
loc            0.5
weight      0.0005
dtype: object",0.39139213926492206,dend_49,0.0005,./grid_batch,grid_search_00182
183,"epsp      0.183809
sec         dend_5
loc            0.5
weight      0.0005
dtype: object",0.18380857778676302,dend_5,0.0005,./grid_batch,grid_search_00183
184,"epsp      0.395326
sec        dend_50
loc            0.5
weight      0.0005
dtype: object",0.395326279040972,dend_50,0.0005,./grid_batch,grid_search_00184
185,"epsp      0.438746
sec        dend_51
loc            0.5
weight      0.0005
dtype: object",0.438745680581448,dend_51,0.0005,./grid_batch,grid_search_00185
186,"epsp      0.433702
sec        dend_52
loc            0.5
weight      0.0005
dtype: object",0.43370215398961404,dend_52,0.0005,./grid_batch,grid_search_00186
